age,bodyssa,bodysss,clinssa,clinsss,disssa,dissss,gndssa,gndsss,headssa,headsss,height,kd,legssa,legsss,pas,reach,rev,ssa,sss,sub,tda,tds,tsa,tss,winner
-4.298630137,-2,-2,3,3,-39,-2,19,10,-23,8,1,0,8,5,2,-2,2,-17,11,0,5,3,7,30,1
6.898630137,-2,-3,-20,-12,-13,-2,5,4,-26,-7,-1,2,0,0,0,0,0,-28,-10,0,4,1,-14,3,0
-1.005479452,1,1,0,0,3,2,17,15,21,17,-2,1,-2,-1,0,-3,0,20,17,0,0,0,20,17,0
-2.057534247,-2,-1,-3,-1,-38,-10,4,3,-17,1,-2,0,-18,-8,4,-5,4,-37,-8,0,4,2,-67,-33,1
-0.715068493,0,3,45,32,120,65,2,3,159,89,3,0,8,8,-2,1,-2,167,100,1,-6,-1,175,110,0
7.367123288,9,10,14,10,1,5,5,2,6,3,-3,1,5,4,0,2,0,20,17,-4,-4,-1,16,15,1
1.498630137,2,1,1,1,16,1,-1,-1,18,2,-1,0,-4,-2,1,2,1,16,1,2,1,1,17,2,1
4.117808219,1,1,-1,-1,26,15,1,1,19,8,0,0,6,6,0,1,0,26,15,0,1,1,27,16,1
-4.175342466,-4,-1,26,13,-72,-22,21,18,-4,25,-3,1,-17,-15,5,-3,5,-25,9,0,-4,0,-11,22,1
-5.197260274,-1,6,5,5,1,-3,11,8,18,5,6,1,0,-1,3,4,3,17,10,0,-12,0,31,19,1
3.830136986,-13,-9,2,3,-50,-38,-7,-4,-36,-25,-1,0,-6,-5,0,2,0,-55,-39,1,1,-1,-13,-3,0
3.120547945,1,-2,-15,-11,10,-18,-2,-3,6,-16,0,0,-14,-14,10,-1,10,-7,-32,4,1,2,-9,-35,0
-5.317808219,2,1,1,1,8,4,6,5,12,8,0,1,1,1,0,1,0,15,10,0,0,0,15,10,0
-2.410958904,-5,-1,1,1,4,5,75,44,84,46,0,0,1,5,7,0,7,80,50,1,6,3,164,115,1
5.657534247,0,0,7,3,4,3,3,3,17,11,2,0,-3,-2,0,8,0,14,9,1,1,-1,18,12,0
-4.320547945,-12,-8,-1,3,-14,-11,4,3,5,9,0,1,-4,-6,-1,2,-1,-11,-5,1,-3,-2,-35,-26,1
-9.254794521,-1,1,-8,-5,-14,-2,23,7,1,-1,2,1,1,0,5,1,5,1,0,0,-2,1,61,23,0
0.367123288,7,4,24,16,62,39,0,0,72,45,2,1,7,6,0,0,0,86,55,0,3,0,89,58,0
-11.96164384,-11,-9,-6,-4,-31,-18,-44,-32,-60,-37,-1,-1,-10,-8,-1,-5,-1,-81,-54,1,6,1,-122,-87,0
-8.331506849,-3,-10,-15,-13,43,5,0,0,26,-3,-3,0,5,5,0,-3,0,28,-8,0,0,0,-2,-36,0
0.339726027,1,0,-3,-4,1,-2,27,17,26,13,-2,1,-2,-2,1,-5,1,25,11,0,2,2,28,15,0
-1.950684932,-1,0,-2,-1,-27,-7,19,15,-14,0,0,0,5,7,4,-2,4,-10,7,-2,7,7,-28,-14,0
0.197260274,6,5,0,3,-2,20,2,2,-5,24,0,0,-1,-4,3,-3,3,0,25,0,8,1,-12,18,1
7.917808219,1,1,2,2,-2,-4,19,11,22,12,-1,1,-4,-4,2,-1,2,19,9,0,0,0,20,9,1
2.873972603,-26,-21,-5,-1,-60,-2,0,0,-45,12,-2,0,6,6,0,3,0,-65,-3,-1,8,1,-90,-28,0
3.983561644,-2,-2,2,1,-21,-17,9,5,-5,-8,-1,1,-3,-1,-1,-1,-1,-10,-11,0,-2,0,-22,-22,1
-3.22739726,0,0,0,0,2,3,0,0,2,3,0,1,0,0,0,0,0,2,3,0,0,0,2,3,0
0.898630137,0,0,0,0,7,3,6,4,13,7,3,1,0,0,0,4,0,13,7,0,0,0,13,7,0
-0.62739726,-2,-2,4,4,-9,3,10,7,13,22,-3,1,-6,-6,0,-6,0,5,14,0,1,0,5,14,1
2.276712329,9,7,-3,-3,-31,-8,24,21,-27,-3,-8,0,8,6,3,-6,3,-10,10,0,7,5,42,54,0
-3.835616438,3,-1,7,4,81,11,1,1,102,29,2,1,-16,-12,0,2,0,89,16,-1,-1,0,89,16,1
-5.712328767,54,9,17,7,114,-15,0,0,83,-9,0,0,-6,-8,-1,1,-1,131,-8,0,-6,0,132,-7,1
-2.301369863,-4,-7,25,12,44,21,-7,-6,60,28,2,0,6,6,-3,2,-3,62,27,0,-5,-1,70,36,0
-1.123287671,3,2,20,15,43,19,1,2,51,25,0,0,10,9,-2,-2,-2,64,36,-1,-5,-4,65,37,0
0.063013699,2,3,2,3,-2,17,14,11,6,22,-1,1,6,6,1,-1,1,14,31,0,-3,0,18,35,1
2.863013699,6,1,1,1,-14,-12,0,0,-1,1,2,0,-18,-13,0,3,0,-13,-11,0,1,0,-14,-11,1
10.55068493,1,2,3,5,36,16,4,4,22,9,0,0,20,14,2,-2,2,43,25,0,6,4,0,-21,0
1.967123288,0,0,-1,0,-5,-2,1,2,-5,0,2,1,0,0,0,3,0,-5,0,0,0,0,-5,0,1
-3.030136986,3,6,5,9,20,11,-3,-3,11,6,1,0,8,5,0,-1,0,22,17,0,2,0,14,9,1
-0.564383562,12,8,5,3,62,16,26,22,85,39,5,1,-4,-6,5,5,5,93,41,-1,3,2,130,72,1
-8.668493151,-2,-2,1,0,-53,-12,6,5,-35,1,-3,0,-9,-6,0,-4,0,-46,-7,0,2,2,-56,-16,0
-7.189041096,4,4,8,7,-8,0,4,2,0,5,-1,1,0,0,0,0,0,4,9,0,0,0,4,9,1
9.038356164,-4,0,0,0,-11,-1,7,7,3,7,-1,0,-3,-1,4,1,4,-4,6,0,0,0,-7,3,0
-1.15890411,0,1,-4,-2,-5,14,6,6,-14,6,1,0,11,11,5,0,5,-3,18,1,1,1,-14,8,1
4.101369863,1,2,14,11,22,2,6,4,54,24,1,2,-13,-9,0,1,0,42,17,0,3,1,47,24,0
-5.282191781,-4,-4,1,0,-2,-9,13,11,30,18,-5,0,-14,-12,1,-3,1,12,2,0,11,6,21,10,1
12.21369863,3,3,0,0,-5,-3,16,11,8,5,2,0,0,0,6,1,6,11,8,2,11,11,27,23,0
-6.82739726,4,6,15,9,-36,2,1,0,-18,9,-1,0,-6,-4,0,-1,0,-20,11,2,4,2,-11,20,1
0.257534247,8,5,10,6,45,23,3,0,51,25,1,0,-1,-1,-2,-1,-2,58,29,0,5,1,71,33,0
-9.265753425,-5,-3,4,3,-10,57,3,3,-18,48,2,1,20,18,1,2,1,-3,63,1,0,0,-4,62,1
-1.268493151,-14,-12,-5,-6,24,8,2,1,15,3,1,0,20,12,0,0,0,21,3,0,7,2,25,6,0
2.816438356,-4,-4,2,3,8,-1,-2,-3,4,-4,1,0,8,7,4,-2,4,8,-1,1,11,4,24,10,0
-1.257534247,0,2,0,0,-54,-5,3,1,-42,-1,-1,0,-9,-5,5,-3,5,-51,-4,1,6,6,-77,-32,0
2.367123288,-26,-18,-9,-9,-18,-18,4,4,2,-5,3,0,1,0,2,1,2,-23,-23,1,6,2,-18,-18,0
1.161643836,16,12,-1,-1,57,60,0,0,6,22,2,0,34,25,-1,-2,-1,56,59,0,6,1,34,39,1
5.002739726,-15,-10,-5,-2,22,9,-2,-2,24,11,-6,0,6,4,0,-7,0,15,5,0,3,0,4,-2,0
6.273972603,7,6,1,2,-1,11,18,14,6,18,0,2,5,3,0,2,0,18,27,0,-1,0,17,25,0
-11.94794521,12,10,6,2,91,22,-2,-2,75,8,3,0,8,4,-1,3,-1,95,22,0,-14,-2,110,39,1
2.58630137,9,5,-7,-9,12,10,23,23,15,15,2,1,4,4,2,3,2,28,24,0,2,1,81,72,1
1.15890411,-8,1,0,0,25,16,3,3,20,9,-3,0,16,9,-3,1,-3,28,19,4,-4,-4,55,50,0
-9.61369863,-5,-4,9,5,3,6,7,6,30,25,0,-2,-6,-4,2,3,2,19,17,0,2,0,37,32,1
-2.44109589,13,5,-10,-7,15,25,1,1,-21,3,-3,0,14,11,0,-2,0,6,19,0,9,0,-1,12,1
9.635616438,0,0,0,0,-14,-1,0,0,-18,-5,-2,0,4,4,-3,-1,-3,-14,-1,-1,-3,-2,-18,-3,1
4.854794521,1,0,-1,-1,8,5,-14,-11,-15,-14,-2,0,7,7,3,-3,3,-7,-7,4,5,3,8,6,1
8.608219178,14,15,0,0,7,11,37,36,28,30,6,0,2,2,-4,6,-4,44,47,-1,-2,0,70,73,0
-4.638356164,6,4,3,3,21,11,-1,2,10,0,-2,0,7,12,-3,-1,-3,23,16,0,-2,-1,9,3,0
-4.654794521,0,0,0,0,1,1,8,5,9,6,-1,1,0,0,0,4,0,9,6,0,0,0,9,6,1
-2.936986301,4,3,2,2,17,5,5,4,21,9,5,1,-1,-1,0,4,0,24,11,0,0,0,13,1,0
-10.30410959,5,2,-4,-4,24,12,54,41,53,38,4,1,16,9,3,10,3,74,49,0,1,1,101,74,1
-1.967123288,-4,-3,7,10,-11,5,6,2,3,18,0,0,3,2,3,0,3,2,17,2,4,4,26,41,0
0.671232877,15,15,-4,-1,-3,-2,29,24,5,4,2,0,2,2,1,1,1,22,21,-3,10,6,71,70,1
-0.180821918,13,13,4,4,16,16,22,9,27,16,-3,3,2,0,0,1,0,42,29,0,-3,0,53,38,1
0.619178082,1,0,-2,1,-13,-9,-29,-12,-45,-20,2,0,0,0,9,2,9,-44,-20,0,11,6,-9,5,0
-2.61369863,19,11,39,17,6,4,17,7,43,16,2,0,0,1,4,-1,4,62,28,1,6,5,68,32,1
2.936986301,10,9,-1,0,30,2,48,22,63,11,-2,4,4,4,1,-3,1,77,24,0,1,1,95,34,0
-13.91232877,0,1,0,0,14,16,2,1,22,20,3,1,-6,-4,0,3,0,16,17,0,0,0,16,17,1
-0.767123288,-1,-1,0,0,-2,0,5,4,3,4,-4,1,1,1,1,1,1,3,4,0,0,0,4,5,0
1.016438356,19,10,1,0,32,25,0,0,-15,-8,1,0,29,23,0,3,0,33,25,0,-3,0,33,25,1
1.531506849,-1,-1,-2,0,-3,-1,0,0,-4,0,2,0,0,0,2,1,2,-5,-1,1,5,3,1,4,1
-1.967123288,0,0,0,0,3,1,0,0,0,-1,-1,0,3,2,1,-1,1,3,1,1,-1,1,5,3,0
-5.394520548,-6,-10,6,0,67,24,8,2,88,43,1,0,-1,-7,0,1,0,81,26,-3,-3,2,93,39,0
-0.252054795,11,14,-1,1,-34,26,0,0,-50,9,-4,0,4,4,0,-3,0,-35,27,0,1,0,-35,27,0
-0.947945205,-7,-1,-1,0,10,10,21,13,44,32,-3,0,-7,-8,0,2,0,30,23,0,3,4,56,50,0
7.553424658,2,2,0,0,4,11,1,2,2,10,4,0,1,1,-1,4,-1,5,13,0,-2,0,5,13,0
-2.175342466,-1,0,13,10,2,0,-22,-13,-8,-5,0,1,2,2,-1,-1,-1,-7,-3,0,-2,-1,-22,-17,0
-5.693150685,3,2,0,0,3,2,17,13,17,13,-3,1,0,0,0,-1,0,20,15,0,0,0,20,15,1
-1.934246575,-11,-11,0,-1,-67,-18,3,4,-46,0,4,0,-7,-4,1,2,1,-64,-15,-1,1,1,-77,-29,1
-9.747945205,10,8,-1,4,-30,-5,0,0,-37,-9,1,0,-4,0,2,-1,2,-31,-1,2,-8,0,-51,-17,0
4.517808219,3,2,1,2,-3,-3,34,15,29,12,1,0,0,0,3,-4,3,32,14,-1,5,2,43,22,0
2.969863014,19,22,7,2,-7,-6,61,50,44,27,0,0,-2,-3,0,-2,0,61,46,-1,7,4,102,82,1
1.405479452,2,3,0,0,-3,4,0,0,-4,2,-1,0,-1,-1,2,-3,2,-3,4,1,1,1,7,14,1
-0.257534247,-5,-5,-6,-4,4,-2,3,3,8,5,1,1,-2,-3,0,6,0,1,-3,0,-2,0,-1,-5,0
-8.120547945,15,14,-8,-2,100,56,0,0,77,38,0,0,0,2,0,2,0,92,54,0,-4,-1,82,44,1
-13.6739726,-5,-3,0,4,28,-3,5,4,42,11,2,1,-4,-3,1,0,1,33,5,0,4,4,37,9,1
-0.58630137,25,22,10,11,18,3,16,15,22,10,6,-1,-3,-3,5,3,5,44,29,0,5,3,43,24,1
-3.282191781,2,1,12,7,5,7,10,8,25,21,-2,0,0,0,0,3,0,27,22,0,2,2,35,26,1
1.498630137,1,2,-12,-3,29,19,3,2,40,26,5,0,-21,-10,-1,1,-1,20,18,1,-10,-1,15,15,1
-10.71232877,-17,-7,-2,1,42,22,12,6,70,35,0,1,-1,1,3,-4,3,52,29,0,6,3,53,30,0
-6.331506849,0,4,0,0,-1,5,8,2,29,20,-2,1,-22,-17,0,-2,0,7,7,0,-3,0,12,11,0
-3.750684932,-15,-6,1,1,17,22,11,4,46,31,-2,3,-2,2,0,-2,0,29,27,0,0,0,28,27,0
-5.684931507,2,2,1,1,2,1,3,2,8,6,4,0,-4,-4,0,9,0,6,4,1,-1,0,17,10,1
-0.567123288,10,6,-17,-16,-15,12,-4,-4,-16,13,-1,0,-30,-27,1,-1,1,-36,-8,0,-1,0,62,82,1
2.939726027,3,10,0,0,-61,3,45,32,-13,25,-3,-1,-6,0,8,1,8,-16,35,0,8,7,-86,-18,0
-3.202739726,-2,-1,-2,0,8,12,43,31,53,45,-1,0,-2,-1,-2,-1,-2,49,43,2,-7,-4,41,35,0
-6.356164384,2,2,9,8,0,3,21,17,23,20,2,1,5,6,5,6,5,30,28,2,2,2,51,45,0
-6.098630137,11,8,1,1,-12,-5,0,0,-15,-9,3,0,-7,-3,4,3,4,-11,-4,2,-2,-2,43,45,0
-1.298630137,24,10,-31,-17,30,23,0,0,-32,-9,2,0,7,5,1,2,1,-1,6,0,9,2,15,19,0
-4.008219178,-25,-16,-12,-10,19,-1,-1,-1,58,28,-2,0,-27,-24,-2,-4,-2,6,-12,0,-2,-1,-32,-37,1
2.739726027,-9,-10,0,0,14,-17,-2,-1,18,-9,2,-1,3,1,0,3,0,12,-18,0,0,-1,12,-18,0
-3.561643836,-1,1,44,29,-8,2,2,2,14,14,0,0,25,18,0,-1,0,38,33,0,-7,-4,28,22,0
-1.808219178,-1,-1,-12,-13,13,9,0,0,0,-4,0,0,2,1,0,-2,0,1,-4,-2,0,0,3,-2,0
2.326027397,-21,-3,4,3,57,22,9,6,88,29,3,0,3,5,3,4,3,70,31,1,1,1,94,54,1
3.509589041,-1,-4,0,1,5,3,23,15,30,23,-1,0,-1,0,6,-3,6,28,19,0,8,5,-8,-14,1
0.065753425,1,0,0,0,22,10,1,1,20,9,1,1,2,2,0,-5,0,23,11,0,0,0,24,12,0
-0.504109589,-2,-2,-5,-4,-8,-3,16,8,4,3,-5,0,1,0,2,-7,2,3,1,0,6,2,5,2,0
-1.282191781,-5,-5,-5,-5,-26,-9,-3,-3,-26,-9,-2,0,-3,-3,2,-4,2,-34,-17,1,3,1,-36,-19,1
-3.504109589,9,10,10,7,20,12,15,15,45,32,1,0,-9,-8,3,5,3,45,34,0,3,2,145,119,0
-4.457534247,-4,-4,-1,1,7,4,-35,-26,-26,-18,5,0,1,1,0,3,0,-29,-21,3,-1,-1,-40,-29,1
1.15890411,6,8,-3,0,11,23,-1,0,-14,0,-3,0,15,15,3,1,3,7,23,1,4,1,-12,8,0
-4.460273973,5,4,3,-1,10,6,2,2,8,3,3,1,2,0,0,1,0,15,7,0,-2,-1,14,7,0
1.865753425,3,3,-4,-3,-3,2,46,44,35,39,0,0,1,1,2,2,2,39,43,0,1,1,68,70,1
3.156164384,2,5,2,1,12,10,-1,0,49,24,1,-1,-38,-18,0,-3,0,13,11,0,-1,0,13,11,1
-12.31780822,3,4,8,5,6,30,-5,-1,6,28,3,2,0,2,0,2,0,9,34,2,0,-1,-34,-7,1
2.865753425,1,0,5,4,22,6,29,20,36,19,-1,0,19,11,-3,1,-3,56,30,-1,-4,-2,70,39,0
-3.104109589,3,5,0,0,-4,7,6,5,-3,5,0,0,2,2,0,0,0,2,12,-1,-3,0,37,34,0
1.64109589,9,3,4,3,18,-4,-3,4,7,0,6,0,3,0,-1,3,-1,19,3,1,-3,1,92,69,0
-7.356164384,-11,-8,4,7,4,-1,2,2,16,10,2,0,5,6,1,-2,1,10,8,0,0,-2,21,22,0
-3.75890411,-6,-1,2,2,19,11,4,1,26,8,-1,1,5,7,1,1,1,25,14,0,0,-1,22,10,1
-2.942465753,4,7,1,2,4,13,37,24,42,35,-1,1,-4,-3,0,-1,0,42,39,-2,0,1,55,47,0
-4.854794521,-1,0,0,0,-1,-3,1,1,5,1,0,0,-4,-3,1,3,1,0,-2,1,0,1,4,1,1
4.342465753,1,2,-2,1,-16,6,5,2,-13,8,-3,0,-1,-1,8,-1,8,-13,9,1,5,3,-11,8,1
7.830136986,-6,-5,-12,-6,-31,-3,6,2,-42,-11,-2,2,11,9,-2,-3,-2,-37,-7,0,-8,-4,-77,-40,1
1.668493151,13,17,2,1,-25,-1,-10,-5,-24,-3,3,0,-22,-19,-2,2,-2,-33,-5,0,-3,-1,-32,-10,1
-3.065753425,-2,-2,-1,-2,1,-4,1,0,8,-1,-2,1,-5,-3,0,4,0,1,-6,0,-2,0,0,-7,1
-5.046575342,-2,-1,0,0,16,6,32,16,50,23,-2,2,0,0,1,-4,1,48,22,0,-1,0,84,49,1
7.690410959,0,-1,0,0,3,0,17,10,16,10,1,0,4,1,6,1,6,20,10,2,1,1,69,50,0
-8.747945205,-1,-1,3,1,36,14,3,4,31,10,-5,0,12,10,2,1,2,42,19,0,-5,-5,69,46,1
-5.824657534,22,15,-12,-6,80,46,0,0,40,19,2,0,6,6,0,1,0,68,40,0,8,3,65,39,0
8.350684932,-5,-3,1,0,-59,-14,-2,2,-50,-6,-1,0,-5,-3,2,-2,2,-60,-12,0,5,2,-38,-1,1
2.95890411,19,12,4,2,91,68,0,-1,51,34,1,-1,25,23,0,4,0,95,69,0,0,0,91,66,1
4.446575342,2,3,-2,-2,-24,2,4,3,-25,-1,3,3,1,1,0,-2,0,-22,3,0,1,0,-23,2,1
-3.676712329,-27,-24,-10,-8,-8,-8,-3,-2,5,6,1,0,1,0,2,2,2,-21,-18,2,-5,-3,-18,-14,1
-7.82739726,1,0,2,2,6,3,17,11,24,16,-2,0,0,0,3,1,3,25,16,1,1,0,29,20,1
-8.84109589,0,0,0,1,1,2,2,2,1,3,4,1,2,2,0,1,0,3,5,0,0,0,2,4,1
2.046575342,15,12,2,0,22,-4,92,66,101,52,-2,0,0,-2,16,-2,16,116,62,2,13,7,286,197,1
-10.63561644,45,31,25,23,22,15,-3,-1,-25,-15,1,1,24,21,2,3,2,44,37,1,-1,1,47,41,1
2.578082192,-8,-1,-1,0,11,11,2,0,6,-1,0,0,14,13,5,2,5,12,11,3,8,2,36,31,1
10.73150685,2,2,4,4,2,2,48,39,52,43,2,0,0,0,3,0,3,54,45,1,7,1,219,186,0
3.068493151,3,4,-1,-1,-20,-6,6,7,-17,-3,-2,-1,-1,-1,3,-1,3,-15,0,2,-5,-2,20,31,1
0.063013699,1,6,2,1,-9,6,6,4,-7,2,-6,1,5,3,0,-5,0,-1,11,0,0,1,4,17,0
-1.446575342,13,7,2,2,30,2,7,5,20,0,-1,1,6,2,-1,0,-1,39,9,0,-10,-4,28,-2,1
7.057534247,-11,-3,-2,-4,-27,-12,12,9,-5,-3,1,0,-1,-1,1,1,1,-17,-7,-2,4,1,17,27,1
2.542465753,1,1,0,0,6,5,21,14,24,16,5,1,2,2,0,3,0,27,19,0,0,0,29,21,1
3.032876712,-5,-1,2,2,13,11,3,2,20,8,1,1,3,8,0,0,0,18,15,0,0,1,18,15,0
-0.419178082,-1,-2,-6,-4,-2,-3,-6,-5,-14,-10,-1,0,1,0,2,3,2,-14,-12,1,3,1,-18,-16,1
-3.512328767,3,2,0,-1,25,10,10,10,40,24,4,1,-8,-7,0,1,0,35,19,0,0,0,35,19,1
6.8,-2,0,9,6,-29,15,-1,-1,-15,24,2,0,-4,-4,0,2,0,-21,20,1,2,1,-10,30,0
-4.306849315,-28,-20,0,3,-41,-13,3,3,-10,13,-1,1,0,0,1,-1,1,-38,-7,0,10,5,-9,23,1
2.983561644,-2,-1,-2,-1,0,1,0,0,-1,0,-4,0,1,1,0,-1,0,-2,0,1,2,0,-1,2,0
1.621917808,3,2,25,11,2,6,10,10,33,24,-1,1,1,1,0,-3,0,37,27,0,1,0,38,28,0
5.539726027,0,2,1,3,14,6,-6,0,18,13,3,1,-9,-6,2,4,2,9,9,1,-1,1,31,29,1
3.323287671,4,5,5,5,11,10,0,0,8,5,-1,1,4,5,0,-2,0,16,15,0,0,0,16,15,1
-1.073972603,12,13,25,17,-8,21,18,10,20,30,2,0,3,5,3,5,3,35,48,0,-8,3,46,62,1
-2.44109589,24,12,2,-1,25,30,-13,-5,-25,0,-3,-3,15,12,-1,-2,-1,14,24,1,-6,0,-8,4,0
5.180821918,-6,-5,-18,-12,1,1,-9,-6,-23,-14,-2,-1,3,2,-3,-6,-3,-26,-17,-1,5,1,-53,-42,1
-4.180821918,11,7,0,1,78,17,16,10,70,9,4,0,13,12,3,6,3,94,28,0,-1,0,171,95,0
2.868493151,-1,-2,-1,-2,-2,2,0,0,-1,2,-1,0,-1,0,1,-1,1,-3,0,1,-2,0,-5,-2,0
5.057534247,-1,1,-1,0,-23,-9,20,14,4,9,2,1,-7,-5,0,3,0,-4,5,0,0,0,7,14,1
-0.260273973,5,5,7,5,31,19,21,11,60,35,0,1,-6,-5,-1,3,-1,59,35,0,4,1,106,75,1
4.065753425,14,24,5,6,17,39,0,0,-1,12,-1,1,9,9,-1,0,-1,22,45,0,0,0,-7,16,0
-6.476712329,-2,-1,0,0,-5,-3,5,5,7,6,1,0,-5,-3,-1,2,-1,0,2,0,-3,-2,-5,-3,0
-3.975342466,1,1,0,-2,-4,2,8,6,3,5,-3,0,0,0,7,-1,7,4,6,2,9,7,-3,-5,1
0.704109589,9,10,3,2,126,77,-4,-1,89,42,3,0,27,26,0,6,0,125,78,0,-3,0,121,74,0
3.180821918,-1,0,-1,0,-9,0,7,7,0,8,1,0,-2,-1,4,-3,4,-3,7,2,10,3,64,62,1
-2.569863014,24,8,-9,-3,38,3,9,4,20,2,1,2,-6,-6,0,6,0,38,4,0,-2,0,50,7,1
-7.221917808,11,4,6,4,72,38,16,13,74,43,3,2,9,8,2,3,2,94,55,0,-2,0,84,46,0
3.082191781,8,8,21,20,4,-2,7,4,21,13,4,0,3,1,-2,5,-2,32,22,0,-3,-1,32,22,1
7.405479452,1,-2,-1,-3,11,5,-27,-8,-16,-3,-2,0,-2,-1,-3,0,-3,-17,-6,3,-1,-2,-89,-62,0
-0.695890411,-3,-2,2,3,-19,8,7,5,-21,2,3,0,14,16,7,5,7,-10,16,0,5,3,-2,23,0
-8.805479452,15,10,0,0,-28,10,0,0,-49,-6,0,0,6,6,1,0,1,-28,10,0,-1,0,-17,20,0
-0.539726027,-5,-4,1,1,21,-3,0,0,39,9,-1,0,-12,-7,3,-1,3,22,-2,2,14,11,12,-12,0
1.254794521,13,7,17,12,25,-8,7,5,61,26,-1,0,-25,-24,3,-1,3,49,9,-1,6,3,120,67,0
-2.975342466,-2,-2,-6,-6,-10,-6,-3,-3,-19,-15,0,0,2,2,2,2,2,-19,-15,0,1,1,-39,-35,1
3.356164384,-2,-3,12,7,-60,-15,12,8,-61,-24,-5,0,27,27,2,-6,2,-36,0,1,3,4,-31,5,0
-2.547945205,21,21,-1,6,16,18,11,14,-5,11,0,0,10,6,2,-3,2,26,38,4,-2,0,9,33,0
-10.9260274,-2,-1,3,5,-5,-1,-35,-16,-32,-9,2,0,-3,-2,-1,2,-1,-37,-12,2,-4,0,-22,-1,1
-1.928767123,4,6,11,10,0,-4,86,73,90,70,-3,0,3,3,7,-5,7,97,79,1,13,4,173,147,1
-0.416438356,27,20,2,2,9,-10,-14,-13,-28,-40,-1,0,-2,-1,-5,1,-5,-3,-21,2,-7,-2,-10,-28,0
1.673972603,-7,-11,35,21,60,20,0,0,81,32,1,0,21,20,0,0,0,95,41,-1,-1,0,142,82,1
-4.178082192,3,3,-1,1,175,36,1,1,169,29,3,1,3,6,0,5,0,175,38,0,1,1,179,40,1
-1.175342466,21,17,53,48,39,48,1,1,30,42,-1,0,42,38,0,1,0,93,97,0,-8,-2,90,98,0
-0.947945205,1,1,0,0,-2,-1,4,4,2,3,-3,0,-1,-1,2,-2,2,2,3,1,1,1,1,3,1
5.84109589,14,11,13,11,6,-6,8,7,14,2,0,0,-1,-1,2,0,2,27,12,1,5,2,54,37,1
10.84383562,-1,-1,-1,-1,-1,0,-7,-6,-8,-6,1,0,0,0,0,1,0,-9,-7,0,-2,-1,-15,-13,1
0.635616438,-1,0,2,2,-32,-31,0,0,5,6,4,0,-34,-35,1,3,1,-30,-29,0,6,1,-36,-35,1
2.454794521,1,1,0,0,3,5,30,18,29,19,-3,1,3,3,0,-1,0,33,23,0,0,0,41,30,0
-7.257534247,-7,-5,10,8,-65,-13,1,0,-53,-6,-3,2,6,6,1,-2,1,-54,-5,0,-1,1,-47,1,1
-7.164383562,-2,1,2,5,-4,1,4,2,1,5,-3,0,3,2,1,-4,1,2,8,1,0,1,-54,-39,1
3.654794521,8,2,2,1,53,36,22,9,72,47,1,0,-3,-3,2,4,2,77,46,0,2,1,142,103,1
2.378082192,9,11,6,6,9,7,2,2,4,1,3,0,4,3,1,5,1,17,15,0,-7,-5,28,24,0
3.684931507,-8,-5,-11,-5,-34,-12,-10,-5,-46,-17,-3,0,-1,0,7,-2,7,-55,-22,0,9,5,-122,-91,0
-4.797260274,-10,-7,-11,-7,-7,12,-2,-2,-9,10,1,0,-1,0,1,-1,1,-20,3,1,-8,-1,-48,-16,0
-6.608219178,1,1,3,2,-2,-2,7,3,10,5,1,1,-3,-3,0,0,0,8,3,0,0,0,8,3,0
4.997260274,11,6,-9,-6,14,14,0,0,22,25,3,0,-28,-23,-1,0,-1,5,8,1,-2,-3,-21,-16,1
-2.194520548,2,2,-2,-1,-15,-33,-2,-2,-22,-33,1,-1,1,-5,0,3,0,-19,-36,0,1,0,-22,-38,0
-6.701369863,8,7,3,4,1,-9,6,6,18,6,-1,0,-16,-12,3,5,3,10,1,-1,10,3,23,15,1
7.471232877,2,0,17,12,-45,-13,1,1,-27,1,-3,1,-2,-1,0,-4,0,-27,0,0,0,0,-20,7,0
0.304109589,10,8,5,3,24,18,10,6,16,7,1,0,13,12,4,-3,4,39,27,1,7,0,39,27,1
7.515068493,2,-4,8,6,-40,-13,35,29,-4,22,0,0,5,4,1,0,1,3,22,0,18,5,80,87,1
-4.120547945,14,10,8,5,105,52,8,10,75,26,-1,5,32,31,1,-2,1,121,67,0,0,0,125,71,1
-4.134246575,-9,-6,-4,-3,49,5,1,1,86,36,0,0,-31,-27,1,1,1,46,3,0,0,1,28,-11,1
-3.435616438,10,7,2,3,31,10,1,1,21,4,7,0,3,3,2,6,2,34,14,3,-3,0,35,15,0
10.76986301,5,4,2,2,19,-2,14,16,28,10,0,0,2,2,8,-2,8,35,16,0,-3,0,59,35,0
5.356164384,-18,-15,-2,-4,20,11,0,0,30,18,1,1,6,4,0,1,0,18,7,0,4,0,25,13,1
1.139726027,4,4,0,1,6,4,-7,0,-6,1,3,1,1,0,0,0,0,-1,5,-2,1,1,-4,15,0
6.597260274,-1,3,5,2,35,26,0,0,37,20,-2,0,4,5,1,-5,1,40,28,0,2,1,40,27,1
-2.432876712,12,13,6,7,12,19,18,13,20,22,2,0,4,4,9,-3,9,36,39,3,2,2,84,83,1
-3.589041096,3,1,2,1,2,6,20,13,10,8,3,0,11,11,4,2,4,24,20,0,11,7,74,63,1
-0.054794521,3,5,17,17,17,12,6,5,21,14,6,0,16,15,0,8,0,40,34,0,-1,0,107,103,1
-0.482191781,3,7,3,6,-6,5,-6,-4,-30,-14,-2,0,18,14,-6,-5,-6,-9,7,1,-1,0,-39,-18,0
